DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_INTER_INTRA,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_UNGS_FACILITY_NAME,PARTC_UNGS_RESERVOIR_NAME,PARTC_IN_SERVICE_YEAR,PARTC_RESERVOIR_TYPE,PARTC_INDICATOR_WELL_TEXT,PARTC_MAX_PRESSURE_PSIG,PARTC_RESERVOIR_MAX_DEPTH_FT,PARTC_RESERVOIR_MIN_DEPTH_FT,PARTC_NUM_INJ_WITHDRAW_WELLS,PARTC_NUM_MON_OBSV_WELLS,PARTC_NUM_WELLS_DRILLED,PARTC_NUM_WELLS_PLUG_ABANDON,PARTC_NUM_WELLS_SURF_SFTY_VALV,PARTC_NUM_WELLS_SUBS_SFTY_VALV,PARTC_NUM_WELLS_PROD_TUBE_ONLY,PARTC_NUM_WELLS_PROD_CASE_ONLY,PARTC_NUM_WELLS_CASE_AND_TUBE,PARTC_NUM_WELLS_OTHER_GASFLOW,PARTC_WELLS_OTHER_GASFLOW_DESC,PARTC_NUM_WELLS_NEW_TUBING,PARTC_NUM_WELLS_NEW_CASING,PARTC_NUM_WELLS_REMEDIATED,PARTC_NUM_WELLS_LEAKS,PARTC_NUM_WELLS_PRESS_TEST_MIT,PARTC_NUM_WELLS_CORROSION_MIT,PARTC_NUM_WELLS_OTHER_MIT,PARTC_WELLS_OTHER_MIT_DESC,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2020,20210014,1807,12420,MICHIGAN GAS UTILITIES CO,Intra,MI,Michigan,EATON,Lee 3 Storage Field,A1 Carbonate/Niagaran,1992,Hydrocarbon Reservoir,Mott 1-35,1280,3380,3220,3,1,0,0,2,1,0,3,0,0,,0,0,0,0,0,0,0,,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210014,1807,12420,MICHIGAN GAS UTILITIES CO,Intra,MI,Michigan,CALHOUN,Lee 3A Storage Field,A1 Carbonate/Niagaran,1992,Hydrocarbon Reservoir,Dailey 1-4,1281,3380,3220,2,0,0,0,1,0,0,2,0,0,,0,0,0,0,0,1,1,Gamma Ray/Neutron logging,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210014,1807,12420,MICHIGAN GAS UTILITIES CO,Intra,MI,Michigan,CALHOUN,Partello/Anderson Storage Field,A1 Carbonate/Niagaran,1971,Hydrocarbon Reservoir,Earl Midlam #1,885,3250,3140,5,6,0,0,1,4,0,5,0,0,,0,0,0,0,0,1,1,Gamma Ray/Neutron logging,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210077,2019,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Inter,LA,Louisiana,LINCOLN,East Unionville,Vaughn,1973,Hydrocarbon Reservoir,ES-4,3109,9026,8644,32,6,0,0,32,0,11,8,13,0,,0,0,0,0,0,2,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210077,2019,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Inter,IL,Illinois,MADISON,St. Jacob,St. Peter,1963,Aquifer Reservoir,NS-7,1305,3002,2854,9,4,0,2,0,0,9,0,0,0,,6,0,7,0,0,7,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210077,2019,12576,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC",Inter,LA,Louisiana,LINCOLN,West Unionville,Vaughn,1969,Hydrocarbon Reservoir,O-4,398,9114,8596,31,10,0,0,31,0,11,0,20,0,,0,0,0,0,0,0,0,,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210092,2038,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Intra,MS,Mississippi,MONROE,Amory Storage Field,Carter Sand,1951,Hydrocarbon Reservoir,Carter #7 Well,1200,2600,2200,4,1,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210092,2038,12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Intra,MS,Mississippi,MONROE,Goodwin Storage Field,Evans Sandstone,1993,Hydrocarbon Reservoir,Holly #1 Well,1200,2000,1600,7,0,0,0,0,0,0,7,0,0,,0,0,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210036,1904,12817,"MOSS BLUFF HUB, LLC (SPECTRA ENERGY PARTNERS, LP)",Intra,TX,Texas,LIBERTY,Moss Bluff,Louann Salt,1990,Salt Cavern,Cavern 3A,2018,4500,2500,4,0,0,0,4,0,0,4,0,0,,0,0,0,0,0,0,4,Inventory Verification and Hysteresis Curve Analyses,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210008,1785,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Inter,UT,Utah,SUMMIT,Chalk Creek Storage,Kelvin,1960,Aquifer Reservoir,Government 1,1101,2200,1800,3,5,0,0,2,1,3,0,1,0,,0,0,0,0,0,0,0,,INITIAL,2/4/2021,2/4/2021
3/1/2022,2020,20210008,1785,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Inter,UT,Utah,DAGGETT,Clay Basin Storage,Dakota,1976,Hydrocarbon Reservoir,Clay Basin 33,2198,5900,5600,43,1,0,0,0,9,35,8,0,0,,0,4,5,0,4,4,0,,INITIAL,2/4/2021,2/4/2021
3/1/2022,2020,20210008,1785,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Inter,UT,Utah,SUMMIT,Coalville Storage,Longwall,1972,Aquifer Reservoir,Coalville 3,1134,2500,2000,5,4,0,0,3,4,3,2,0,0,,0,1,1,0,1,1,0,,INITIAL,2/4/2021,2/4/2021
3/1/2022,2020,20210008,1785,12874,"DOMINION ENERGY QUESTAR PIPELINE, LLC",Inter,WY,Wyoming,UINTA,Leroy Storage,Thaynes,1971,Aquifer Reservoir,Leroy 3,1536,3000,2800,6,6,0,1,0,1,6,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/4/2021,2/4/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ALLEGANY,Beech Hill,Oriskany,1980,Hydrocarbon Reservoir,"EC483, EC467, SC495",2000,5222,4354,42,27,0,0,0,0,1,14,22,0,,0,0,0,0,66,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,ELK,Belmouth,Cooper,1938,Hydrocarbon Reservoir,5495,600,1971,1597,16,1,0,0,0,0,0,12,0,0,,0,0,0,0,16,16,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,WYOMING,Bennington,Medina,1951,Hydrocarbon Reservoir,1502-I,700,1989,1792,63,1,0,0,0,0,0,61,0,0,,0,0,1,0,64,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,ELK,Boone Mountain,5th Venango,1947,Hydrocarbon Reservoir,4754,500,1283,925,20,5,0,1,0,0,0,14,0,0,,0,0,0,0,25,7,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Colden,Medina,1952,Hydrocarbon Reservoir,"0941I, 0967I, 1117I, & 1541I",800,2792,2057,159,5,0,0,0,0,0,139,0,0,,0,0,2,0,163,1,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Collins,Medina,1948,Hydrocarbon Reservoir,1338-I & 1357-I,970,3173,2704,44,2,0,0,0,0,0,44,0,0,,0,0,0,0,46,1,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,ERIE,Corry,Medina,1955,Hydrocarbon Reservoir,1410-P,1200,4491,4382,12,1,0,0,0,0,0,0,0,0,,0,0,0,0,13,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Derby,Medina,1950,Hydrocarbon Reservoir,1315-I,700,1540,1490,12,2,0,0,0,0,0,10,0,0,,0,0,0,0,14,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,MCKEAN,East Branch,Cooper,1948,Hydrocarbon Reservoir,"631-P, 689-P ,  611- P & 1406-P",600,1954,1409,83,32,0,3,0,0,0,83,0,0,,0,0,2,0,114,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ALLEGANY,East Independence,Oriskany,1972,Hydrocarbon Reservoir,EC437,2000,4974,4788,7,4,0,0,0,0,0,1,5,0,,0,0,0,0,11,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,POTTER,Ellisburg,Oriskany,1963,Hydrocarbon Reservoir,EW404,2200,5337,4974,10,1,0,0,0,0,0,10,0,0,,0,0,0,0,11,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,JEFFERSON,Galbraith,1st Sheffield,1955,Hydrocarbon Reservoir,4935,910,2871,2258,25,17,0,0,0,0,0,25,0,0,,0,0,0,0,41,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,MERCER,Henderson,1st & 3rd Venango,1934,Hydrocarbon Reservoir,"0798, 2482, 3166 & 3172",275,842,556,73,9,0,0,0,0,0,73,0,0,,0,0,0,0,82,17,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Holland,Medina,1949,Hydrocarbon Reservoir,1396-I,800,2701,2302,23,3,0,0,0,0,0,19,0,0,,0,0,1,0,26,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,MCKEAN,Keelor,Cooper,1946,Hydrocarbon Reservoir,1126-P,625,1931,1690,18,22,0,1,0,0,0,17,0,0,,0,1,0,0,40,7,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Lawtons,Medina,1949,Hydrocarbon Reservoir,1332-I & 1353-I,750,2460,2298,30,2,0,0,0,0,0,29,0,0,,0,0,0,0,32,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,CATTARAUGUS,Limestone,Oriskany,1970,Hydrocarbon Reservoir,7015,1440,4328,3720,10,4,0,0,0,0,0,10,0,0,,0,0,0,0,14,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,JEFFERSON,Markle,5th Venango,1938,Hydrocarbon Reservoir,4147,625,1532,1421,4,2,0,0,0,0,0,4,0,0,,0,0,0,0,6,3,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,CATTARAUGUS,Nashville,Medina,1956,Hydrocarbon Reservoir,"1739-I, 1721-I, & 0968-I",940,3227,2693,68,3,0,0,0,0,0,67,0,0,,0,0,0,0,70,1,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,CATTARAUGUS,Perrysburg,Medina,1961,Hydrocarbon Reservoir,2067-I,975,3140,2676,39,1,0,0,0,0,0,39,0,0,,0,0,0,0,40,1,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,CHAUTAUQUA,Sheridan,Medina,1937,Hydrocarbon Reservoir,2056-I,800,2120,1938,23,5,0,3,0,0,0,23,0,0,,0,0,0,0,28,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,ELK,St. Marys,5th Venango,1936,Hydrocarbon Reservoir,5446,590,1259,1157,8,2,0,0,0,0,0,8,0,0,,0,0,0,0,10,2,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,ERIE,Summit,Oriskany,1959,Hydrocarbon Reservoir,1517-P,800,2450,2167,37,2,0,0,0,0,0,33,0,0,,0,0,2,0,37,1,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,MCKEAN,Swede Hill,Tiona,1950,Hydrocarbon Reservoir,1353-P,650,1770,1610,15,5,0,0,0,0,2,11,0,0,,0,0,0,0,20,9,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,STEUBEN,Tuscarora,Oriskany,1950,Hydrocarbon Reservoir,SC339,2040,4060,3772,7,1,0,0,0,0,0,7,0,0,,0,0,0,0,8,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,MCKEAN,Wellendorf,5th Venango,1929,Hydrocarbon Reservoir,2434,450,1053,935,13,5,0,0,0,0,0,13,0,0,,0,0,0,0,18,12,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ALLEGANY,West Independence,Oriskany,1980,Hydrocarbon Reservoir,EC450,2000,5050,4609,22,3,0,0,0,0,0,9,11,0,,0,1,0,0,25,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,PA,Pennsylvania,POTTER,Wharton,Oriskany,1963,Hydrocarbon Reservoir,"WH19, WH57, WH70 & WH76",3600,6551,5379,71,10,0,0,0,0,3,64,0,0,,0,0,0,0,80,4,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210107,2054,13063,NATIONAL FUEL GAS SUPPLY CORP,Inter,NY,New York,ERIE,Zoar,Flint,1916,Hydrocarbon Reservoir,404-I,600,2002,1481,27,9,0,0,0,0,0,24,0,0,,0,0,0,0,36,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Cairo Galesville,Galesville,1974,Aquifer Reservoir,McCulley G-1,797,2030,1955,17,6,0,0,0,0,0,17,0,0,,0,0,0,0,0,4,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Cairo Mt. Simon,"Mt. Simon, Mt B",1970,Aquifer Reservoir,Jones M-1,1090,2510,2400,42,8,0,2,0,0,16,26,0,0,,0,0,0,0,0,4,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Cairo St. Peter,St. Peter,1962,Aquifer Reservoir,Wyckert 1,438,1760,1600,35,18,0,0,0,0,0,35,0,0,,0,0,0,0,0,10,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Columbus City Galesville,Galesville,1974,Aquifer Reservoir,NA,0,2060,1915,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Columbus City Mt. Simon,Mt. Simon,1971,Aquifer Reservoir,Friis M-8,1101,2536,2406,36,6,0,0,0,2,8,28,0,0,,0,0,0,0,0,4,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,LOUISA,Columbus City St. Peter,St. Peter,1968,Aquifer Reservoir,Miller 3,382,1040,950,17,11,0,0,0,1,0,17,0,0,,0,0,0,0,0,0,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IL,Illinois,DOUGLAS,Cooks Mills,"Cypress, Rosiclare",1957,Hydrocarbon Reservoir,Coombe 1-B,919,1760,1600,21,9,0,0,0,0,2,19,0,0,,0,0,0,0,0,3,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IL,Illinois,KANKAKEE,Herscher Galesville and Herscher Mt. Simon,Herscher Galesville,1953,Aquifer Reservoir,Karcher 10,638,1860,1760,53,75,0,10,0,0,0,53,0,0,,0,0,0,0,0,32,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IL,Illinois,KANKAKEE,Herscher Galesville and Herscher Mt. Simon,Herscher Mt. Simon,1957,Aquifer Reservoir,Karcher 6,1180,2505,2435,49,22,0,0,0,0,40,9,0,0,,5,1,0,0,5,6,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IL,Illinois,KANKAKEE,Herscher Northwest,Herscher Northwest,1969,Aquifer Reservoir,E Boyer 2,886,2305,2250,0,13,0,7,0,0,0,0,0,0,,1,0,1,0,1,2,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IA,Iowa,WASHINGTON,Keota,Keota,1963,Aquifer Reservoir,C Vogel 1,498,1170,1050,17,17,0,0,0,0,0,17,0,0,,0,0,0,0,0,8,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,IL,Illinois,FAYETTE,Loudon,Devonian,1968,Hydrocarbon Reservoir,J Hogan 6D,1390,3065,2918,71,54,0,1,71,0,7,64,0,0,,0,4,0,0,0,13,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,TX,Texas,HARRISON,North Lansing,Rodessa-Young,1975,Hydrocarbon Reservoir,Still #1A (IW-3),2778,7146,6643,79,11,0,5,79,0,29,50,0,0,,0,0,0,0,45,7,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210057,1962,13120,NATURAL GAS PIPELINE CO OF AMERICA (KMI),Inter,OK,Oklahoma,BECKHAM,Sayre,Panhandle Dolomite,1953,Hydrocarbon Reservoir,Thompson-1 Producer Synd,972,2633,2419,58,16,0,0,58,0,4,54,0,0,,0,0,0,0,0,4,0,,INITIAL,3/5/2021,3/5/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,LIVINGSTON,Ancona,Mt. Simon,1963,Aquifer Reservoir,Cullen 9,1260,2450,2150,117,32,0,1,0,0,41,16,46,0,,1,0,4,0,0,9,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,MCLEAN,Hudson,Mt. Simon,1970,Aquifer Reservoir,Grimes 1,2050,4040,3790,32,8,0,0,0,0,0,0,32,0,,1,1,0,0,0,11,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,MCLEAN,Lake Bloomington,Mt. Simon,1969,Aquifer Reservoir,Furrow 3,1950,3775,3525,37,17,0,0,0,0,0,0,37,0,,1,0,0,0,0,16,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,MCLEAN,Lexington,Mt. Simon,1971,Aquifer Reservoir,Finks 2,2025,3960,3710,34,13,0,0,0,0,0,0,34,0,,0,1,0,0,0,6,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,WINNEBAGO,Pecatonica,Eau Claire,1967,Aquifer Reservoir,Gustafson 205,341,900,825,14,15,0,0,0,0,0,14,0,0,,0,1,0,0,0,0,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,MCLEAN,Pontiac Galesville,Galesville,1976,Aquifer Reservoir,M Hanson 101,1090,2515,2425,10,9,0,0,0,0,0,10,0,0,,1,1,0,0,0,3,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,LIVINGSTON,Pontiac Mt Simon,Mt. Simon,1966,Aquifer Reservoir,Fienhold 1,1635,3225,2975,37,11,0,0,0,0,0,0,37,0,,0,1,0,0,1,10,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210097,2043,13710,NORTHERN ILLINOIS GAS CO,Intra,IL,Illinois,LA SALLE,Troy Grove,Eau Claire/Mt. Simon,1958,Aquifer Reservoir,Hoffman 4,750,1700,1160,94,36,1,1,0,0,11,83,0,0,,4,0,0,0,0,17,0,,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210108,2055,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Intra,IN,Indiana,FULTON,Grass Creek,Mt. Simon,1972,Aquifer Reservoir,Mt. Simon,1052,3000,2800,27,19,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210108,2055,13730,NORTHERN INDIANA PUBLIC SERVICE CO,Intra,IN,Indiana,CASS,Royal Center Underground Storage,Trenton,1962,Aquifer Reservoir,Trenton,400,1180,950,55,35,0,0,0,7,55,0,0,0,,3,0,1,0,4,4,0,Gamma Ray Neutron,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,KS,Kansas,PRATT,Cunningham,Simpson,1978,Hydrocarbon Reservoir,19-32,1600,4530,3924,5,13,0,0,0,0,5,0,0,0,,0,1,0,0,4,4,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,KS,Kansas,PRATT,Cunningham,Viola,1978,Hydrocarbon Reservoir,19-32,1600,4530,3924,51,37,0,0,0,0,41,10,0,0,,4,1,0,0,23,23,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,KS,Kansas,RICE,Lyons,Arbuckle,1975,Hydrocarbon Reservoir,35-02,1400,4075,3300,29,28,0,0,0,1,29,0,0,0,,4,0,4,0,16,15,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,IA,Iowa,DALLAS,Redfield,Elgin,1954,Aquifer Reservoir,Broderick 7,700,1836,1420,46,17,1,0,0,0,46,0,0,0,,0,8,0,0,33,24,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,IA,Iowa,DALLAS,Redfield,Galena,2008,Aquifer Reservoir,Broderick 15,960,1946,1530,8,0,0,0,0,0,8,0,0,0,,0,0,0,0,0,0,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,IA,Iowa,DALLAS,Redfield,Mt Simon,1957,Aquifer Reservoir,Broderick 3,1385,3148,2648,67,27,2,0,0,0,38,0,29,0,,1,4,0,0,52,38,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210103,2049,13750,NORTHERN NATURAL GAS CO,Inter,IA,Iowa,DALLAS,Redfield,St Peter,1954,Aquifer Reservoir,Broderick 2,960,2182,1745,60,20,2,0,0,1,58,1,0,0,,0,3,0,0,30,13,0,,INITIAL,3/13/2021,3/13/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Adams,2019,Hydrocarbon Reservoir,13-34-75,972,1338,1183,4,3,0,0,4,1,4,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Als,1998,Hydrocarbon Reservoir,23-22-65,711,814,652,3,3,0,0,3,0,3,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Bruer,1989,Hydrocarbon Reservoir,CC 3,968,1381,1229,6,9,0,0,6,0,6,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Busch,1998,Hydrocarbon Reservoir,14-15-65,815,1014,946,1,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Flora,1989,Hydrocarbon Reservoir,CC 10,999,1624,1430,6,6,0,0,6,0,6,0,0,0,,7,0,3,0,7,7,1,Temperature and Noise Logs,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Meyer,2007,Hydrocarbon Reservoir,44-3-65,905,1627,1465,1,0,0,0,1,0,1,0,0,0,,1,0,0,0,1,1,1,Temperature and Noise Logs,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210037,1905,13840,NORTHWEST NATURAL GAS CO,Intra,OR,Oregon,COLUMBIA,Mist,Reichhold,2000,Hydrocarbon Reservoir,14-23-65,698,748,627,3,3,0,0,3,0,3,0,0,0,,0,0,0,0,0,0,0,,INITIAL,2/26/2021,2/26/2021
